Bp_ConsBp_seq_M,Bp_ConsBp_seq_status,Bp_L0HadronDecision_TOS,Bp_L0HadronDecision_TIS,Bp_L0MuonDecision_TIS,Bp_L0ElectronDecision_TIS,Bp_L0PhotonDecision_TIS,Bp_Hlt1TrackMVADecision_TOS,Bp_Hlt1TwoTrackMVADecision_TOS,Bp_Hlt2Topo2BodyDecision_TOS,Bp_Hlt2Topo3BodyDecision_TOS,Bp_Hlt2Topo4BodyDecision_TOS,Bp_ConsBp_seq_decayLength,Bp_ConsBp_seq_tauminus_0_decayLength,Bp_ConsBp_seq_tauminus_decayLength,taup_DIRA_ORIVX,taum_DIRA_ORIVX,Bp_DIRA_OWNPV,taup_ENDVERTEX_X,taum_ENDVERTEX_X,taup_ENDVERTEX_Y,taum_ENDVERTEX_Y,taup_ENDVERTEX_Z,taum_ENDVERTEX_Z,Bp_ConsBp_seq_chi2
5584.2046,0.0,False,True,False,False,False,True,True,False,True,True,43.54932,21.45275,2.1246865,0.9999801213265611,0.9999998976243398,0.9999970889850481,-1.093,-1.9777,0.8962,1.0452,83.5173,102.9153,8.882123
5107.417,0.0,False,True,False,True,False,True,True,False,True,True,5.216376,1.7513235,1.1379943,0.9999792856613529,0.9997912065893539,0.9999126534702991,1.0676,1.0136,0.9284,0.926,51.5498,51.9336,5.1812935
5217.935,0.0,False,False,False,True,False,True,True,False,True,True,22.852436,8.11722,0.32699868,0.9778324729718618,0.999948531976066,0.9999799009215857,-1.1054,-1.7678,0.9617,1.1735,12.348,20.195,6.322146
16091.292,0.0,False,False,False,True,False,True,True,True,True,True,21.97306,0.21599838,-0.21043257,-0.999254433056016,0.994404179415289,0.9999833262764795,-1.0214,-1.0355,0.9095,0.9367,11.0626,11.4378,4.06735
5369.8833,0.0,False,False,False,False,False,False,False,False,False,False,21.091917,2.2011502,1.1454664,0.9999994598027706,0.9999814693978893,0.9999947330088812,-0.6278,-0.7588,-2.0213,-2.0961,15.531,16.2794,14.124913
5717.6567,0.0,True,True,False,True,False,True,True,True,True,True,15.653082,13.718582,6.1878114,0.9999836954264361,0.9999980992870806,0.9999871162499799,-0.1323,-0.4532,1.1709,1.5818,63.5867,71.0777,8.457083
4967.5337,0.0,False,True,True,True,False,True,True,False,True,False,47.741013,8.417382,0.70711243,-0.9999939308019945,0.9999802208628932,0.999999977484565,-1.4244,-1.7223,2.3909,2.8157,90.3066,97.7394,7.5662904
5658.211,0.0,False,True,True,False,False,True,True,False,True,True,12.1425295,32.593708,21.823301,0.9999998973401506,0.9999999856860061,0.9999639973915009,-0.8447,-1.0524,1.8059,2.1389,75.6097,86.3411,3.388031
5827.3745,0.0,True,True,True,True,False,True,True,False,True,False,13.819886,12.15627,6.6035824,0.9999876829064298,0.9999873092665053,0.9999793614495599,-0.0551,-0.3023,1.1407,1.2263,62.0891,67.627,5.21513
4189.617,0.0,False,True,False,False,False,False,True,True,True,True,8.799574,0.633478,6.719802,0.9999521595738715,0.9989765339220114,0.9997314394232432,1.8808,1.5387,0.4195,0.3189,70.8107,65.0194,7.750222
4896.509,0.0,False,True,False,False,False,False,True,False,False,False,11.061047,2.3233027,4.5633125,0.999997404721985,0.9999810023377352,0.9997589452679848,2.0728,1.8298,0.3781,0.3801,71.1567,68.8873,5.3987823
5196.472,0.0,True,False,False,True,False,True,True,False,True,True,37.44211,3.588305,6.810085,0.9999951067287244,0.9999407575223433,0.9999939952476087,2.108,1.9299,-0.4968,-0.3813,31.2244,28.0328,2.65579
5567.511,0.0,False,False,False,False,False,False,False,False,False,False,34.45514,2.939801,1.7371671,0.9998996179224449,0.9999845117689404,0.9999301592184199,-1.4594,-1.6212,-0.5701,-0.7127,18.5185,19.7479,14.5940075
4874.405,0.0,True,False,False,False,False,True,True,False,True,True,10.34767,1.2240877,1.8309274,0.9999748821305708,0.957768660727804,0.9999575956186667,0.0813,0.11,-0.1331,-0.1037,-5.3503,-6.0125,2.089357
4966.6787,0.0,False,False,False,False,False,False,False,False,False,False,13.232987,4.8141403,0.996284,0.9999815339734429,0.9999820630524726,0.9999699505904467,-0.1818,-0.4581,0.0657,0.2499,4.3396,8.1909,2.3343108
5162.316,0.0,False,False,False,False,False,False,False,False,False,False,13.0675955,4.6325817,1.0862092,0.9993121393944693,0.9998683601242782,0.9999893014222623,1.2063,1.2876,1.2569,1.3397,86.7167,89.6317,40.328682
4860.455,0.0,False,False,False,False,False,False,False,False,False,False,14.398627,1.2585133,2.636534,0.9999981778888034,0.999719600195219,0.9999346013667297,1.3772,1.3256,1.5625,1.3441,108.1469,106.617,7.7047515
2174.5718,0.0,True,True,False,True,False,True,True,True,True,True,15.1509,0.22944923,1.4158257,0.9999707993998558,0.9999985504053914,0.9999974038232042,0.8428,0.8928,-2.4523,-2.3574,23.2309,22.2825,28.016739
4670.4736,0.0,False,False,False,False,False,False,False,False,False,False,7.163994,2.346533,4.867878,0.9998522657251685,0.9993946107647853,0.9998691134437666,-0.3321,0.1443,-1.8095,-1.5907,5.2551,2.7633,15.59495
6020.2847,0.0,True,False,True,False,False,True,True,True,True,True,40.40487,5.7714705,4.8940845,0.999996695732691,0.9999993002622265,0.9999968381532948,1.2072,1.2703,-2.2039,-2.1757,48.8293,49.5214,10.982476
4593.3794,0.0,False,False,False,False,False,False,False,False,False,False,5.8908396,2.2004766,1.6956103,0.999400026908722,0.9998576779291338,0.9998818428234376,0.4371,0.3472,0.6325,0.6981,11.2319,11.6814,5.295464
5253.4624,0.0,False,False,False,False,False,False,False,False,False,False,39.80794,9.082987,4.844124,0.9999925870301408,0.9999887611667673,0.9999931370328266,1.2166,1.2209,-2.1131,-2.4248,48.2944,52.5021,8.645211
5567.7373,0.0,False,False,True,False,False,True,True,False,False,False,15.883424,1.0870601,17.520882,0.9999791412320581,-0.9860154426336081,0.999967986176526,-1.2263,-0.135,2.623,1.3174,36.8218,20.4589,3.863541
6219.127,0.0,False,False,True,False,False,True,True,True,True,True,29.614918,1.8761494,-1.5221691,-0.9999851360182505,0.9997674973307293,0.999982747986068,-0.7401,-1.0111,2.0406,2.2175,31.5758,34.9768,12.351905
5514.6294,0.0,False,False,False,False,False,False,False,False,False,False,40.155262,10.755142,4.8631864,0.9999314146652485,0.9999991937927386,0.999991748182629,2.018,2.4303,-2.9592,-3.5174,30.8444,36.691,3.794738
5020.9155,0.0,False,False,False,False,False,False,False,False,False,False,12.096861,2.3963776,0.7015991,0.9938775255613308,0.9997832929233383,0.9997440313766492,0.9668,0.8836,1.4567,1.6324,-11.9961,-10.3412,8.153474
5277.3584,0.0,True,False,False,False,False,True,True,True,True,True,55.52444,0.93642706,9.957502,0.9999850877946523,-0.9997799784107351,0.9999937121925695,4.0303,3.553,1.6555,1.4149,71.0067,61.9561,11.558447
5885.544,0.0,False,False,False,False,False,False,False,False,False,False,13.084955,9.300828,11.127508,0.9999989250996115,0.9999927174604585,0.9999314813631349,2.1443,1.9072,0.6006,0.7493,29.714,27.5595,15.197155
5255.2827,0.0,False,False,False,False,False,False,False,False,False,False,18.46544,2.9712465,2.3214288,0.9999877492787682,0.9999828376108484,0.9999819540281573,1.925,1.897,0.6611,0.6815,61.8056,62.3607,9.906099
5280.718,0.0,False,False,False,False,False,False,False,False,False,False,33.352764,2.191045,11.8085785,0.9999985307546151,0.9998334699236134,0.9999759772267366,3.148,2.6493,1.168,1.071,86.1095,76.5135,14.0045185
4679.351,0.0,False,False,False,True,False,True,True,False,False,False,64.19756,8.620275,8.756167,0.9999789679433673,0.9999912215610518,0.9999778902206462,3.122,2.9501,2.2026,2.2321,77.6775,77.5384,1.0556787
5433.2295,0.0,False,False,True,False,False,True,True,False,True,True,29.40182,4.5559464,3.3921368,0.9999880058374946,0.9999971904629406,0.9999997579076234,-0.5211,-0.5705,0.9436,0.8396,57.5711,58.8379,10.420144
5412.7974,0.0,False,True,False,False,True,True,True,False,True,True,36.277203,0.7024463,1.474966,0.9999962898136391,0.9999351705351619,0.9999881159468353,2.5263,2.4782,-0.1723,-0.1189,37.8513,36.9778,6.047763
-13817.402,1.0,False,False,False,False,False,False,False,False,False,False,8.831037,-11.384531,9.226701,-0.9920618197814375,0.999755980083878,0.9999725857433026,-1.5322,-1.8064,-0.7952,-0.9037,-8.4213,-6.1025,14.1493
6336.9077,0.0,False,False,False,False,False,False,False,False,False,False,11.95936,0.8080513,1.74487,0.9999273812272618,0.9995853521960302,0.999992392065329,-0.9619,-0.8047,-0.5501,-0.5553,-12.8297,-13.7354,2.3786318
6803.6553,0.0,False,False,False,False,False,False,False,False,False,False,25.401056,4.113487,-0.19267263,0.999945018898945,0.9999944364232622,0.9999883712459025,-2.5315,-3.0859,-1.1269,-1.4243,-0.9636,2.9069,15.546861
4858.9126,0.0,False,False,False,False,False,False,False,False,False,False,31.0175,3.7900133,1.3159282,0.9999575738523102,0.9999991220403712,0.9999058047392774,1.2391,1.3105,-2.4925,-2.7504,-33.073,-30.5721,7.2222805
5274.8,0.0,False,False,False,False,False,False,False,False,False,False,23.82946,2.7178006,5.947481,0.9999438178101046,0.9994724904835944,0.9999895043420644,0.2169,0.3431,-0.9165,-0.7649,44.7322,41.6663,9.104072
5303.6133,0.0,False,False,False,False,False,False,False,False,False,False,20.628166,3.5779629,5.2587156,0.9999747878525752,0.9999905838629902,0.9999900009381971,-1.877,-1.661,1.3389,1.3704,128.8179,127.1979,3.2257743
6501.3145,0.0,False,False,False,False,False,True,True,False,True,False,53.613873,4.245343,-0.9971731,0.9988062415622717,0.9999933901366868,0.9999930499477417,-4.6346,-5.1711,2.8035,2.9741,155.5037,160.623,13.8271
5309.3696,0.0,False,False,False,False,False,False,False,False,False,False,10.8116455,1.4760414,0.88516486,0.9998022879696101,0.9998060963423164,0.9999964679569264,-0.3687,-0.4031,0.689,0.7097,114.9105,115.4553,19.010752
3704.3706,0.0,False,True,False,False,False,True,True,False,False,False,31.79613,4.603138,1.7832204,0.9999543116588986,0.9999966975156528,0.9999634815197777,-2.5266,-2.8836,-0.5012,-0.4881,109.1483,111.9756,11.048927
5814.0547,0.0,False,True,False,False,False,True,True,False,True,True,12.970675,-0.5136503,4.699134,0.9999566806503966,-0.9990579537939374,0.999988074964166,-0.931,-0.4016,-0.2009,-0.0998,93.3547,88.237,10.41385
8298.318,0.0,False,True,False,False,False,True,True,True,False,False,15.498038,1.454863,0.18967192,0.9999852828438275,0.9999265198500739,0.9999868540057344,-0.7593,-0.84,-0.1126,-0.2391,91.8323,92.5852,13.6395645
27751.531,0.0,False,True,False,False,False,True,True,False,True,True,21.128288,-0.16802183,-0.4890958,0.9924359127965123,0.9802185508878496,0.9999991003306162,-1.2513,-1.2824,-0.2574,-0.2738,96.4139,96.5086,10.354505
5576.308,0.0,False,True,False,False,False,True,True,True,False,True,18.607346,0.7742383,5.328296,0.9999957366255986,0.9990045344978566,0.9999951137300257,-1.5519,-1.1298,-0.3246,-0.1803,99.6777,95.0515,32.626198
5122.614,0.0,False,True,False,False,False,True,True,True,True,True,11.896531,-0.45995998,5.5491858,0.9999422662945113,-0.9993636509589603,0.9999751918203831,-0.9346,-0.2967,-0.2209,-0.0969,93.101,87.0969,3.049393
5117.3906,0.0,False,False,False,False,False,False,False,False,False,False,4.7463784,0.49813154,2.4015222,0.9995960937285132,0.9997016458025797,0.9998274860961627,0.3033,0.5071,-0.7744,-0.6134,28.9566,27.0414,4.9915214
5195.074,0.0,False,False,False,False,False,False,False,False,False,False,7.6891847,-0.06581403,1.4325547,0.9998376905575365,0.6794042184229481,0.9995731690346522,0.2333,0.3625,-1.1002,-0.9256,30.8724,29.3964,1.4994044
5389.093,0.0,True,False,False,False,False,True,True,False,False,False,8.574813,3.2993526,3.9254076,0.9999919437960074,0.9999011788887012,0.9990408843905827,-0.0471,0.1735,-1.7156,-1.3746,34.2357,33.6401,11.324179
5160.364,0.0,False,False,False,False,False,False,False,False,False,False,14.981157,5.470739,2.927682,0.9999219015530121,0.9999953802306225,0.999941399189844,1.4451,1.4898,0.1358,0.1601,-20.8876,-18.4325,4.3926916
4713.1626,0.0,True,False,False,False,False,True,True,False,True,True,37.76038,-2.8555317,0.029489169,0.999545632031455,-0.9999943973120672,0.9999898063799855,-0.9055,-0.8173,1.044,0.974,-21.4441,-24.0879,8.3222065
4854.9106,0.0,False,False,False,False,False,False,False,False,False,False,16.653034,5.446552,1.7244611,0.9999971848329642,0.9999846779678218,0.9999586352717582,0.1518,-0.0213,0.8228,0.8913,60.0728,63.5953,12.608579
8010.001,0.0,False,False,False,False,False,False,False,False,False,False,24.62389,-2.5182898,0.39677495,0.9996980986383839,-0.9998031193216625,0.9999884634706631,-0.0757,-0.0259,1.0236,0.9199,65.7246,63.8248,5.601189
4222.6987,0.0,False,False,True,False,False,True,True,False,True,True,20.746742,4.3027763,4.397279,0.9999826311433773,0.9997899645215016,0.9999919762033173,0.2735,0.2803,1.5855,1.5559,-0.4765,-0.6206,2.7228768
4791.2246,0.0,False,False,False,False,False,True,True,False,False,False,10.815441,0.534026,5.9940934,0.9999814273724149,-0.9973217689939737,0.9999985375654212,0.4349,0.6192,1.1792,0.7677,-8.7156,-14.2451,8.908652
5415.875,0.0,False,False,False,False,False,False,False,False,False,False,9.521008,3.4514422,0.24463423,0.9855864967938014,0.9998506599645848,0.9996466196375505,0.0261,-0.172,1.217,1.6273,78.5208,81.6574,6.0734515
5665.1655,0.0,True,False,True,False,False,True,True,True,True,True,21.380354,1.6149944,0.19974054,0.9999897657892248,0.99999669011248,0.9999766522630777,2.1671,2.2437,1.7391,1.8167,13.1408,14.5433,1.8994203
4847.7847,0.0,True,False,False,False,False,True,True,True,False,False,14.992527,6.4738135,9.021984,0.9999915142715818,0.9999231961797445,0.9999897054011108,1.1091,1.0812,-1.96,-1.5598,65.7073,63.4247,15.551703
5300.5054,0.0,False,False,False,False,False,False,False,False,False,False,10.155166,0.6128657,0.6673904,0.9985981649941514,0.9999308079551631,0.9999629779413908,1.1978,1.2049,0.9225,0.9238,14.7369,14.9235,7.9251657
4995.657,0.0,False,False,False,False,False,False,False,False,False,False,23.85651,1.8488207,22.387947,0.9999984173879455,-0.20565013603262083,0.9999891425138463,3.8018,2.4139,-0.5238,-0.3053,41.0556,20.6032,27.897514
3743.5051,0.0,False,False,False,False,False,False,False,False,False,False,15.562676,2.337206,3.5593038,0.9992458470154798,-0.9999161414301296,0.9999870063065238,2.0017,1.9193,-0.2187,-0.2118,13.9822,12.8323,6.747769
9645.753,0.0,False,False,False,False,False,False,False,False,False,False,21.676775,3.241904,-1.0786211,0.9971306624240304,0.9999989719474808,0.9999836179599075,2.0914,2.3539,-0.2232,-0.2626,15.5476,19.6905,9.212755
7913.8813,0.0,True,False,False,False,False,True,True,True,True,True,16.446081,-0.2061117,4.192463,0.9999837214916623,-0.9991328606912717,0.9999917295816853,0.9376,0.929,-1.9271,-1.5052,6.9613,2.9289,7.822929
5070.132,0.0,False,False,False,False,False,False,False,False,False,False,18.007818,0.24189037,1.6129299,0.9999660841271752,-0.992177536517812,0.9999923925112436,0.497,0.5084,-0.8056,-0.7367,-87.0907,-88.3002,3.3598287
5007.565,0.0,False,False,False,False,False,False,False,False,False,False,7.5823803,4.859883,3.053804,0.9997523520027748,0.9999453364274254,0.9998910200711332,0.7191,0.44,0.9527,1.0709,41.3888,43.1645,3.7960896
4827.577,0.0,False,True,True,False,False,True,True,False,False,False,5.673487,0.058839884,2.6954374,0.9999922550627988,0.9173009461615741,0.9997423341200934,1.7828,1.5293,1.2565,0.8703,-37.858,-40.4448,8.800518
5040.5684,0.0,False,False,False,False,False,False,False,False,False,False,44.15226,0.6774226,2.8656936,0.9999893907107978,0.9999708000714976,0.9999508999921215,-1.0041,-0.9143,-2.0138,-1.9319,65.1536,62.948,2.0467148
5464.647,0.0,False,False,False,False,False,False,False,False,False,False,32.423233,2.5597994,2.9674003,0.9999625288174991,0.9998637068083486,0.9999917296318765,-0.5863,-0.4332,-1.4616,-1.5186,53.5608,52.8753,7.893694
7159.033,0.0,False,False,False,False,False,False,False,False,False,False,24.4778,1.2540005,0.4395648,0.9878547678486822,0.9996567129498963,0.9999911377155536,-0.1114,-0.154,-1.0773,-1.0432,43.0839,43.9573,2.8292303
20585.514,0.0,False,False,False,False,False,False,False,False,False,False,21.644047,0.56945145,-0.44227317,-0.9998798618286039,0.9929010841359187,0.999936953402799,-0.5653,-0.5939,-0.8679,-0.9193,-5.4968,-4.5983,2.249097
4950.308,0.0,False,False,True,False,False,True,True,True,True,True,17.222132,3.5806553,1.186385,0.999960166039054,0.9999966391226089,0.9999835261378498,-0.1556,-0.297,-0.7104,-0.8067,1.3827,3.7679,6.1215043
5256.1504,0.0,False,False,False,False,False,False,False,False,False,False,2.979622,8.336461,3.451746,0.9999460323544411,0.9999965548307888,0.9963042986143396,1.9193,2.15,-0.3119,-0.6246,74.536,79.4182,13.387416
5148.889,0.0,False,True,False,False,False,True,True,False,True,False,50.620502,-4.5310426,15.946805,0.9999622879009091,-0.9999672598650708,0.9999964965789432,-0.8866,-0.3478,0.6331,0.4807,148.4318,129.3051,22.635807
5365.113,0.0,False,False,False,False,False,False,False,False,False,False,30.159016,5.4930553,0.34359878,0.996393705798864,0.99993723545059,0.9999672224709412,1.6314,1.8309,2.7827,3.2787,91.4792,96.5775,6.8041472
5028.637,0.0,False,False,False,False,False,False,False,False,False,False,56.92574,1.7478912,2.9800918,0.9999947410412391,0.999837702709681,0.9999979484301763,-2.638,-2.5533,-1.6569,-1.6116,68.2308,67.0215,9.699738
5033.851,0.0,False,False,False,False,False,False,False,False,False,False,9.511187,1.9002566,1.5011287,0.9999258419836046,0.9999799148663964,0.9999413100348007,0.3647,0.4151,-0.543,-0.6718,82.09,82.487,4.2610993
4934.91,0.0,False,False,False,False,False,False,False,False,False,False,12.054728,2.5169873,5.9699736,0.9999831257820045,0.9999564343046272,0.9999056276246702,2.423,2.2024,0.5501,0.5648,73.773,70.3241,5.267109
5559.3896,0.0,False,False,False,False,False,False,False,False,False,False,22.640526,-0.062132813,2.167921,0.9999782609114928,-0.9996250189918042,0.9999897706771629,-0.4262,-0.3317,1.248,1.1507,70.9179,68.7884,9.401437
4956.1367,0.0,False,False,False,False,False,False,False,False,False,False,12.891868,9.26204,6.7317343,0.9996537910090765,0.9999936085803016,0.999929319347005,-0.1157,-0.4283,1.1251,1.2519,65.8455,68.2961,12.798313
5937.8486,0.0,False,False,False,False,False,False,False,False,False,False,17.27461,0.62990993,-0.9411221,-0.9998970745494506,0.9999937233025912,0.9999913628198,-0.0001,-0.0708,0.8707,0.9526,62.4573,64.0595,1.9011958
6011.0205,0.0,False,False,False,False,False,False,False,False,False,False,22.096262,2.0723739,2.9482224,0.9999729093976745,0.9999560805568167,0.9999788459302744,-0.392,-0.389,1.2523,1.2804,71.055,70.2819,6.6130924
6214.123,0.0,False,False,False,False,False,False,False,False,False,False,33.15734,0.8854124,0.55691606,0.9417474645161668,0.9997827416532582,0.9999671376882834,-1.7661,-1.8328,-0.7724,-0.8459,1.1944,1.7782,7.069226
4900.0674,0.0,False,False,False,False,False,False,False,False,False,False,67.72489,-13.2001705,-4.656773,0.9999985030824168,0.9999920107161085,0.9999906036740214,-4.1415,-3.5598,-1.588,-1.4313,31.0684,22.2604,67.02676
5814.5913,0.0,False,False,False,False,False,False,False,False,False,False,11.399914,9.633932,3.569841,0.9999784049956392,0.9999943717167153,0.9998130674370881,-0.2593,-0.7999,-0.3182,-0.3591,-17.0171,-11.1033,11.329364
24316.803,0.0,False,False,False,False,False,False,False,False,False,False,9.838316,0.046981387,1.0599523,0.9999258232119019,-0.9999647305385582,0.9999797784023355,-0.01,0.105,-0.1326,-0.1164,-21.1992,-22.3078,9.075101
6215.965,0.0,True,False,False,False,False,True,True,True,True,True,18.984545,0.19211118,0.12980968,0.5412214453893054,0.9687796436713301,0.9999719262543784,-2.1555,-2.1548,-1.1961,-1.1837,-6.1067,-6.0683,8.214903
5170.6846,0.0,False,False,False,False,False,False,False,False,False,False,11.668548,1.1950856,4.8958507,0.9999997499333965,0.9999753578361664,0.9999400183767714,-0.2162,-0.0372,-1.0363,-0.5957,59.605,56.2054,9.987104
5612.276,0.0,False,False,False,False,False,False,False,False,False,False,14.300218,0.20983618,1.3467928,0.9998754604697307,0.9994180844354731,0.9999718970892388,1.2623,1.2702,1.3227,1.1927,75.2838,74.1194,8.403122
5392.021,0.0,False,False,False,False,False,False,False,False,False,False,40.000523,1.2116318,5.4935093,0.9999735279447315,0.9978466267239369,0.9999998141907375,-0.6034,-0.5104,-0.1767,-0.199,100.8395,96.6343,11.308052
